"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"DSTN",0.0182545158062716,-0.201795900589593,-0.390874342461053,0.665260226186419,-0.0650035968421157,-0.0134072703296546,-1.79239545194381,-0.887083013887848,-0.371080506171487,-0.333245410950502,-0.148008964040734,-0.0572296698904932,-0.0121588541072659,-4.32542890393961e-11
"DTNBP1",0.247640745725443,-0.195796800824616,-0.281477570750921,0.14845777442746,-0.3609565017607,0.170591131944504,-0.132850810064726,0.350128773784225,2.14827409661427,0.961358727329655,0.606891883252822,-0.121633823978524,-0.000411575357721603,2.13335127341452e-10
"DTX2",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"DTX3",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"DTX3L",0.247640745725443,-0.195796800824616,-0.281477570750921,0.14845777442746,-0.3609565017607,0.170591131944504,-0.132850810064726,0.350128773784225,2.14827409661427,0.961358727329655,0.606891883252822,-0.121633823978524,-0.000411575357721603,2.13335127341452e-10
"DUSP12",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"DUSP13",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"DUSP14",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"DUSP19",0.236486343067144,-0.352302894077867,-0.465252798462226,0.970415598532571,-4.15441941147724,-0.180786619342297,1.15832292264419,0.702164029329584,-1.08061491146814,-0.326665914798914,-0.389673100741446,0.740126059673217,0.0203034232584114,-1.43266731811309e-10
"DUSP21",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"DUSP26",0.107946865741177,-0.118793800637989,-0.25536458055362,-0.873246253685092,0.39208479021405,0.254023486665552,-0.367249477726162,0.960975151995521,-2.05564660892279,3.41746035037949,-0.27389670330463,-0.153191675182552,-0.510185535203493,7.71045449710073e-10
"DVL1",0.107946865741177,-0.118793800637989,-0.25536458055362,-0.873246253685092,0.39208479021405,0.254023486665552,-0.367249477726162,0.960975151995521,-2.05564660892279,3.41746035037949,-0.27389670330463,-0.153191675182552,-0.510185535203493,7.71045449710073e-10
"DVL3",-0.753527831638898,3.61543399793073,0.186371083749894,-0.159943845472016,-0.165380262628487,-0.183020612565303,0.119376757888483,-0.113836272273502,0.0410396259642897,-0.0750427318804285,-0.0503618360706436,-0.11261894598947,0.0109929684850126,2.46913600676635e-13
"DYNC1I2",0.0182545158062716,-0.201795900589593,-0.390874342461053,0.665260226186419,-0.0650035968421157,-0.0134072703296546,-1.79239545194381,-0.887083013887848,-0.371080506171487,-0.333245410950502,-0.148008964040734,-0.0572296698904932,-0.0121588541072659,-4.32542890393961e-11
"DYNC1LI1",0.247640745725443,-0.195796800824616,-0.281477570750921,0.14845777442746,-0.3609565017607,0.170591131944504,-0.132850810064726,0.350128773784225,2.14827409661427,0.961358727329655,0.606891883252822,-0.121633823978524,-0.000411575357721603,2.13335127341452e-10
"DYNLL1",0.284709148519108,-0.420947983331775,4.07750611391921,0.333893691808743,-0.104322205917387,-0.241756418548698,-0.168274598372818,0.0415573479077315,-0.0612344388865103,0.0403337935971736,0.00909467903402342,-0.00322313113699085,0.0151839791267656,8.13571432445315e-12
"DYNLL2",0.284709148519108,-0.420947983331775,4.07750611391921,0.333893691808743,-0.104322205917387,-0.241756418548698,-0.168274598372818,0.0415573479077315,-0.0612344388865103,0.0403337935971736,0.00909467903402342,-0.00322313113699085,0.0151839791267656,8.13571432445315e-12
"DYNLRB1",0.113976973293032,-0.231636794806227,-0.229901892681324,-0.800648148512223,0.31094101655446,-0.0552295830079151,-0.212695870288427,1.62808489199765,-0.518883019669707,-1.2970244491899,1.28334907501965,-0.721855790182372,-0.117247338059775,1.53974610839214e-11
"DYNLT3",0.458809384387389,0.0304456220466879,-0.320827462140255,3.69404290288396,1.38266924194326,2.26423447548241,2.37446469646352,-0.512074001867082,-0.88649771643177,0.0924047725258772,0.645169251230462,-2.35524582762446,-0.0468774805433785,1.91255011827707e-10
"DYRK2",0.0583820721588472,-0.0554088268720795,-0.181068020197548,0.409593875516037,1.1341614343051,1.08168524526675,0.318598483037242,0.929593038709069,0.0941313437662815,-0.527646039284342,-0.94185755656717,2.61019521462595,0.112383129292346,-3.45636408383143e-10
"DYX1C1",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"DZIP1L",0.247640745725443,-0.195796800824616,-0.281477570750921,0.14845777442746,-0.3609565017607,0.170591131944504,-0.132850810064726,0.350128773784225,2.14827409661427,0.961358727329655,0.606891883252822,-0.121633823978524,-0.000411575357721603,2.13335127341452e-10
"DZIP3",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"E2F6",0.0332604543177554,-0.369613538426551,-0.348658178370714,0.080806406281817,0.662267721655874,-2.03280865149445,0.999940844211787,-0.55649805658313,-0.0538291653726058,-0.0193027819903061,-0.208460894401259,0.126469485183637,-0.0226692460866102,-2.28608243446615e-11
"E2F8",-0.753527831638898,3.61543399793073,0.186371083749894,-0.159943845472016,-0.165380262628487,-0.183020612565303,0.119376757888483,-0.113836272273502,0.0410396259642897,-0.0750427318804285,-0.0503618360706436,-0.11261894598947,0.0109929684850126,2.46913600676635e-13
"E4F1",0.458809384387389,0.0304456220466879,-0.320827462140255,3.69404290288396,1.38266924194326,2.26423447548241,2.37446469646352,-0.512074001867082,-0.88649771643177,0.0924047725258772,0.645169251230462,-2.35524582762446,-0.0468774805433785,1.91255011827707e-10
"EAF1",0.0332604543177554,-0.369613538426551,-0.348658178370714,0.080806406281817,0.662267721655874,-2.03280865149445,0.999940844211787,-0.55649805658313,-0.0538291653726058,-0.0193027819903061,-0.208460894401259,0.126469485183637,-0.0226692460866102,-2.28608243446615e-11
"EAF2",-0.753527831638898,3.61543399793073,0.186371083749894,-0.159943845472016,-0.165380262628487,-0.183020612565303,0.119376757888483,-0.113836272273502,0.0410396259642897,-0.0750427318804285,-0.0503618360706436,-0.11261894598947,0.0109929684850126,2.46913600676635e-13
"EBF1",0.0332604543177554,-0.369613538426551,-0.348658178370714,0.080806406281817,0.662267721655874,-2.03280865149445,0.999940844211787,-0.55649805658313,-0.0538291653726058,-0.0193027819903061,-0.208460894401259,0.126469485183637,-0.0226692460866102,-2.28608243446615e-11
"EBNA1BP2",0.0182545158062716,-0.201795900589593,-0.390874342461053,0.665260226186419,-0.0650035968421157,-0.0134072703296546,-1.79239545194381,-0.887083013887848,-0.371080506171487,-0.333245410950502,-0.148008964040734,-0.0572296698904932,-0.0121588541072659,-4.32542890393961e-11
"ECE1",-0.753527831638898,3.61543399793073,0.186371083749894,-0.159943845472016,-0.165380262628487,-0.183020612565303,0.119376757888483,-0.113836272273502,0.0410396259642897,-0.0750427318804285,-0.0503618360706436,-0.11261894598947,0.0109929684850126,2.46913600676635e-13
"ECE2",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"ECH1",0.113976973293032,-0.231636794806227,-0.229901892681324,-0.800648148512223,0.31094101655446,-0.0552295830079151,-0.212695870288427,1.62808489199765,-0.518883019669707,-1.2970244491899,1.28334907501965,-0.721855790182372,-0.117247338059775,1.53974610839214e-11
"EDA",0.107946865741177,-0.118793800637989,-0.25536458055362,-0.873246253685092,0.39208479021405,0.254023486665552,-0.367249477726162,0.960975151995521,-2.05564660892279,3.41746035037949,-0.27389670330463,-0.153191675182552,-0.510185535203493,7.71045449710073e-10
"EDARADD",-0.753527831638898,3.61543399793073,0.186371083749894,-0.159943845472016,-0.165380262628487,-0.183020612565303,0.119376757888483,-0.113836272273502,0.0410396259642897,-0.0750427318804285,-0.0503618360706436,-0.11261894598947,0.0109929684850126,2.46913600676635e-13
"EDC3",0.0332604543177554,-0.369613538426551,-0.348658178370714,0.080806406281817,0.662267721655874,-2.03280865149445,0.999940844211787,-0.55649805658313,-0.0538291653726058,-0.0193027819903061,-0.208460894401259,0.126469485183637,-0.0226692460866102,-2.28608243446615e-11
"EDF1",0.0332604543177554,-0.369613538426551,-0.348658178370714,0.080806406281817,0.662267721655874,-2.03280865149445,0.999940844211787,-0.55649805658313,-0.0538291653726058,-0.0193027819903061,-0.208460894401259,0.126469485183637,-0.0226692460866102,-2.28608243446615e-11
"EEF1A2",0.284709148519108,-0.420947983331775,4.07750611391921,0.333893691808743,-0.104322205917387,-0.241756418548698,-0.168274598372818,0.0415573479077315,-0.0612344388865103,0.0403337935971736,0.00909467903402342,-0.00322313113699085,0.0151839791267656,8.13571432445315e-12
"EEF1B2",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"EEF1D",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"EEF1E1",0.236486343067144,-0.352302894077867,-0.465252798462226,0.970415598532571,-4.15441941147724,-0.180786619342297,1.15832292264419,0.702164029329584,-1.08061491146814,-0.326665914798914,-0.389673100741446,0.740126059673217,0.0203034232584114,-1.43266731811309e-10
"EEF1G",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"EFCAB4A",0.0583820721588472,-0.0554088268720795,-0.181068020197548,0.409593875516037,1.1341614343051,1.08168524526675,0.318598483037242,0.929593038709069,0.0941313437662815,-0.527646039284342,-0.94185755656717,2.61019521462595,0.112383129292346,-3.45636408383143e-10
"EFCAB4B",0.0583820721588472,-0.0554088268720795,-0.181068020197548,0.409593875516037,1.1341614343051,1.08168524526675,0.318598483037242,0.929593038709069,0.0941313437662815,-0.527646039284342,-0.94185755656717,2.61019521462595,0.112383129292346,-3.45636408383143e-10
"EFEMP1",-0.753527831638898,3.61543399793073,0.186371083749894,-0.159943845472016,-0.165380262628487,-0.183020612565303,0.119376757888483,-0.113836272273502,0.0410396259642897,-0.0750427318804285,-0.0503618360706436,-0.11261894598947,0.0109929684850126,2.46913600676635e-13
"EFEMP2",0.247640745725443,-0.195796800824616,-0.281477570750921,0.14845777442746,-0.3609565017607,0.170591131944504,-0.132850810064726,0.350128773784225,2.14827409661427,0.961358727329655,0.606891883252822,-0.121633823978524,-0.000411575357721603,2.13335127341452e-10
"EFNA3",0.107946865741177,-0.118793800637989,-0.25536458055362,-0.873246253685092,0.39208479021405,0.254023486665552,-0.367249477726162,0.960975151995521,-2.05564660892279,3.41746035037949,-0.27389670330463,-0.153191675182552,-0.510185535203493,7.71045449710073e-10
"EFS",0.107946865741177,-0.118793800637989,-0.25536458055362,-0.873246253685092,0.39208479021405,0.254023486665552,-0.367249477726162,0.960975151995521,-2.05564660892279,3.41746035037949,-0.27389670330463,-0.153191675182552,-0.510185535203493,7.71045449710073e-10
"EGFL8",-0.753527831638898,3.61543399793073,0.186371083749894,-0.159943845472016,-0.165380262628487,-0.183020612565303,0.119376757888483,-0.113836272273502,0.0410396259642897,-0.0750427318804285,-0.0503618360706436,-0.11261894598947,0.0109929684850126,2.46913600676635e-13
"EGLN3",0.236486343067144,-0.352302894077867,-0.465252798462226,0.970415598532571,-4.15441941147724,-0.180786619342297,1.15832292264419,0.702164029329584,-1.08061491146814,-0.326665914798914,-0.389673100741446,0.740126059673217,0.0203034232584114,-1.43266731811309e-10
"EHHADH",0.113976973293032,-0.231636794806227,-0.229901892681324,-0.800648148512223,0.31094101655446,-0.0552295830079151,-0.212695870288427,1.62808489199765,-0.518883019669707,-1.2970244491899,1.28334907501965,-0.721855790182372,-0.117247338059775,1.53974610839214e-11
"EHMT2",0.0182545158062716,-0.201795900589593,-0.390874342461053,0.665260226186419,-0.0650035968421157,-0.0134072703296546,-1.79239545194381,-0.887083013887848,-0.371080506171487,-0.333245410950502,-0.148008964040734,-0.0572296698904932,-0.0121588541072659,-4.32542890393961e-11
"EIF1B",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"EIF2B1",0.113976973293032,-0.231636794806227,-0.229901892681324,-0.800648148512223,0.31094101655446,-0.0552295830079151,-0.212695870288427,1.62808489199765,-0.518883019669707,-1.2970244491899,1.28334907501965,-0.721855790182372,-0.117247338059775,1.53974610839214e-11
"EIF2B2",0.113976973293032,-0.231636794806227,-0.229901892681324,-0.800648148512223,0.31094101655446,-0.0552295830079151,-0.212695870288427,1.62808489199765,-0.518883019669707,-1.2970244491899,1.28334907501965,-0.721855790182372,-0.117247338059775,1.53974610839214e-11
"EIF2B4",0.113976973293032,-0.231636794806227,-0.229901892681324,-0.800648148512223,0.31094101655446,-0.0552295830079151,-0.212695870288427,1.62808489199765,-0.518883019669707,-1.2970244491899,1.28334907501965,-0.721855790182372,-0.117247338059775,1.53974610839214e-11
"EIF3A",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"EIF3D",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"EIF3E",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"EIF3G",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"EIF3H",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
"EIF3K",0.21251194352348,-0.344688963431783,-0.0127574086861605,-1.88182392913839,-0.244332090791822,1.33277164639625,0.883762705086132,-1.87704855658728,-0.132069762101578,-0.28845309709358,0.305533166919246,0.0696193938509476,0.0292627321602036,-1.04428465874662e-10
