"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"YJL052W",-1.38788457886523,1.28112356950559,1.04588310778636,1.08084420574624,0.752387254252416,-1.56140633356738,-2.01794779165089,2.41480090430727,0.0467106696095708,0.246807086036154,3.56138870699931,2.17801676155304,2.50199860829525e-11
"YJL053W",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YJL061W",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YJL063C",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YJL065C",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YJL066C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YJL069C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YJL070C",-1.01357017019565,1.4083690403057,0.70749890662474,0.663212677551245,-1.36467964898733,0.0912325868737094,3.5275521247971,1.38715835320565,-1.15855436532898,0.29833385292497,0.152010932840731,-0.591854153720494,-4.20463663886039e-12
"YJL072C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YJL074C",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YJL076W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YJL080C",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YJL081C",-0.862988821694776,0.45805239488127,0.261403344751614,0.323396957913493,-0.215067876016767,-0.216458883275315,-1.92067079144216,0.506298668193049,-0.815547890391018,-0.660988413383952,-0.151944942418791,-3.64461036440147,-2.00213179368802e-11
"YJL084C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YJL085W",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YJL098W",-0.862988821694776,0.45805239488127,0.261403344751614,0.323396957913493,-0.215067876016767,-0.216458883275315,-1.92067079144216,0.506298668193049,-0.815547890391018,-0.660988413383952,-0.151944942418791,-3.64461036440147,-2.00213179368802e-11
"YJL099W",-1.01357017019565,1.4083690403057,0.70749890662474,0.663212677551245,-1.36467964898733,0.0912325868737094,3.5275521247971,1.38715835320565,-1.15855436532898,0.29833385292497,0.152010932840731,-0.591854153720494,-4.20463663886039e-12
"YJL109C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YJL111W",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YJL115W",0.0952429448805939,-0.370539990100283,2.16037993656557,-3.04234716380052,0.697205402082614,-0.393505544855271,0.0577539350742995,0.0698182524663556,-0.549138465352585,0.748180126502952,-0.229495045016401,0.048044772089899,2.98605584703182e-12
"YJL124C",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YJL125C",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YJL138C",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YJL140W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YJL146W",-0.862988821694776,0.45805239488127,0.261403344751614,0.323396957913493,-0.215067876016767,-0.216458883275315,-1.92067079144216,0.506298668193049,-0.815547890391018,-0.660988413383952,-0.151944942418791,-3.64461036440147,-2.00213179368802e-11
"YJL148W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YJL154C",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YJL155C",-1.01357017019565,1.4083690403057,0.70749890662474,0.663212677551245,-1.36467964898733,0.0912325868737094,3.5275521247971,1.38715835320565,-1.15855436532898,0.29833385292497,0.152010932840731,-0.591854153720494,-4.20463663886039e-12
"YJL164C",-0.862988821694776,0.45805239488127,0.261403344751614,0.323396957913493,-0.215067876016767,-0.216458883275315,-1.92067079144216,0.506298668193049,-0.815547890391018,-0.660988413383952,-0.151944942418791,-3.64461036440147,-2.00213179368802e-11
"YJL173C",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YJL176C",0.0952429448805939,-0.370539990100283,2.16037993656557,-3.04234716380052,0.697205402082614,-0.393505544855271,0.0577539350742995,0.0698182524663556,-0.549138465352585,0.748180126502952,-0.229495045016401,0.048044772089899,2.98605584703182e-12
"YJL177W",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YJL179W",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YJL180C",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YJL183W",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YJL184W",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YJL190C",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YJL191W",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YJL203W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YJL208C",-1.01357017019565,1.4083690403057,0.70749890662474,0.663212677551245,-1.36467964898733,0.0912325868737094,3.5275521247971,1.38715835320565,-1.15855436532898,0.29833385292497,0.152010932840731,-0.591854153720494,-4.20463663886039e-12
"YJR002W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YJR005W",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YJR006W",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YJR007W",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YJR009C",-1.38788457886523,1.28112356950559,1.04588310778636,1.08084420574624,0.752387254252416,-1.56140633356738,-2.01794779165089,2.41480090430727,0.0467106696095708,0.246807086036154,3.56138870699931,2.17801676155304,2.50199860829525e-11
"YJR011C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YJR014W",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YJR022W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YJR033C",-1.38788457886523,1.28112356950559,1.04588310778636,1.08084420574624,0.752387254252416,-1.56140633356738,-2.01794779165089,2.41480090430727,0.0467106696095708,0.246807086036154,3.56138870699931,2.17801676155304,2.50199860829525e-11
"YJR041C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YJR042W",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YJR043C",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YJR045C",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YJR050W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YJR052W",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YJR063W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YJR065C",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YJR067C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YJR068W",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YJR074W",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YJR075W",-0.862988821694776,0.45805239488127,0.261403344751614,0.323396957913493,-0.215067876016767,-0.216458883275315,-1.92067079144216,0.506298668193049,-0.815547890391018,-0.660988413383952,-0.151944942418791,-3.64461036440147,-2.00213179368802e-11
"YJR076C",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YJR077C",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YJR082C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
